1.4825 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
11.8144 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='Any text\n\nincluding line breaks', units='height', win=Window(...), wrapWidth=1)
11.8209 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_6', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='Any text\n\nincluding line breaks', units='height', win=Window(...), wrapWidth=1)
11.8597 	EXP 	text: autoDraw = True
14.6298 	EXP 	Created sequence: sequential, trialTypes=1, nReps=10, seed=None
14.6304 	EXP 	New trial (rep=0, index=0): None
14.8248 	EXP 	text: autoDraw = False
14.8248 	EXP 	text_3: autoDraw = True
16.4152 	DATA 	KeyPress: 有
16.4425 	EXP 	text_3: autoDraw = False
16.4425 	EXP 	text_4: autoDraw = True
16.7864 	DATA 	Keypress: space
16.8019 	EXP 	New trial (rep=1, index=0): None
16.8241 	EXP 	text_4: autoDraw = False
16.8241 	EXP 	text_3: autoDraw = True
17.0989 	DATA 	Keypress: space
17.1239 	EXP 	text_3: autoDraw = False
17.1239 	EXP 	text_4: autoDraw = True
17.3967 	EXP 	New trial (rep=2, index=0): None
17.4024 	DATA 	Keypress: space
17.4083 	EXP 	text_4: autoDraw = False
17.4083 	EXP 	text_3: autoDraw = True
17.6362 	DATA 	Keypress: space
17.6422 	EXP 	text_3: autoDraw = False
17.6422 	EXP 	text_4: autoDraw = True
17.8345 	EXP 	New trial (rep=3, index=0): None
17.8402 	DATA 	Keypress: space
17.8571 	EXP 	text_4: autoDraw = False
17.8571 	EXP 	text_3: autoDraw = True
18.0148 	DATA 	Keypress: space
18.0401 	EXP 	text_3: autoDraw = False
18.0401 	EXP 	text_4: autoDraw = True
18.1962 	EXP 	New trial (rep=4, index=0): None
18.2019 	DATA 	Keypress: space
18.2081 	EXP 	text_4: autoDraw = False
18.2081 	EXP 	text_3: autoDraw = True
18.4179 	DATA 	Keypress: space
18.4239 	EXP 	text_3: autoDraw = False
18.4239 	EXP 	text_4: autoDraw = True
18.7463 	EXP 	New trial (rep=5, index=0): None
18.7521 	DATA 	Keypress: space
18.7581 	EXP 	text_4: autoDraw = False
18.7581 	EXP 	text_3: autoDraw = True
18.9341 	DATA 	Keypress: space
18.9401 	EXP 	text_3: autoDraw = False
18.9401 	EXP 	text_4: autoDraw = True
19.0956 	EXP 	New trial (rep=6, index=0): None
19.1014 	DATA 	Keypress: space
19.1072 	EXP 	text_4: autoDraw = False
19.1072 	EXP 	text_3: autoDraw = True
19.2517 	DATA 	Keypress: space
19.2577 	EXP 	text_3: autoDraw = False
19.2577 	EXP 	text_4: autoDraw = True
19.3980 	DATA 	Keypress: space
19.4119 	EXP 	New trial (rep=7, index=0): None
19.4231 	EXP 	text_4: autoDraw = False
19.4231 	EXP 	text_3: autoDraw = True
19.5687 	DATA 	Keypress: space
19.5747 	EXP 	text_3: autoDraw = False
19.5747 	EXP 	text_4: autoDraw = True
19.7143 	DATA 	Keypress: space
19.7295 	EXP 	New trial (rep=8, index=0): None
19.7399 	EXP 	text_4: autoDraw = False
19.7399 	EXP 	text_3: autoDraw = True
19.8804 	DATA 	Keypress: space
19.9063 	EXP 	text_3: autoDraw = False
19.9063 	EXP 	text_4: autoDraw = True
20.0454 	EXP 	New trial (rep=9, index=0): None
20.0510 	DATA 	Keypress: space
20.0570 	EXP 	text_4: autoDraw = False
20.0570 	EXP 	text_3: autoDraw = True
20.2166 	DATA 	Keypress: space
20.2227 	EXP 	text_3: autoDraw = False
20.2227 	EXP 	text_4: autoDraw = True
20.3860 	DATA 	Keypress: space
20.3923 	EXP 	text_4: autoDraw = False
20.3923 	EXP 	text_5: autoDraw = True
20.6519 	EXP 	window1: mouseVisible = True
